stage,match_id,team1,team2,scoreline,winner,count,scoreline_pct,matchup_runs,matchup_pct,simulation_runs,simulation_seed
last_16,M54,Germany,Algeria,0-3,Algeria,103,0.4,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,3-3,Germany,92,0.4,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,6-0,Germany,84,0.3,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,2-2,Algeria,78,0.3,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,5-2,Germany,73,0.3,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,6-1,Germany,50,0.2,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,4-3,Germany,47,0.2,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,1-4,Algeria,32,0.1,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,2-4,Algeria,30,0.1,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,6-2,Germany,19,0.1,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,7-0,Germany,19,0.1,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,7-1,Germany,17,0.1,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,5-3,Germany,16,0.1,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,0-4,Algeria,13,0.1,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,3-4,Algeria,12,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,3-3,Algeria,11,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,4-4,Germany,9,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,1-5,Algeria,4,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,3-5,Algeria,4,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,8-0,Germany,4,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,8-1,Germany,4,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,2-5,Algeria,3,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,7-2,Germany,3,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,7-3,Germany,3,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,6-3,Germany,2,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,6-4,Germany,2,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,0-5,Algeria,1,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,4-4,Algeria,1,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,5-4,Germany,1,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,5-5,Germany,1,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,8-2,Germany,1,0.0,25000,100.0,25000,20260605
last_16,M54,Germany,Algeria,8-3,Germany,1,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,1-0,Argentina,3288,13.2,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,2-0,Argentina,2278,9.1,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,1-1,Argentina,2275,9.1,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,2-1,Argentina,2249,9.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,0-1,Switzerland,2142,8.6,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,0-0,Argentina,1563,6.3,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,1-2,Switzerland,1532,6.1,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,3-0,Argentina,1141,4.6,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,0-2,Switzerland,1096,4.4,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,3-1,Argentina,1052,4.2,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,1-1,Switzerland,858,3.4,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,2-2,Argentina,826,3.3,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,0-0,Switzerland,595,2.4,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,3-2,Argentina,511,2.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,1-3,Switzerland,499,2.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,4-0,Argentina,433,1.7,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,2-3,Switzerland,378,1.5,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,4-1,Argentina,375,1.5,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,0-3,Switzerland,327,1.3,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,2-2,Switzerland,289,1.2,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,4-2,Argentina,177,0.7,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,5-0,Argentina,133,0.5,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,3-3,Argentina,124,0.5,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,1-4,Switzerland,120,0.5,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,5-1,Argentina,99,0.4,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,2-4,Switzerland,97,0.4,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,0-4,Switzerland,86,0.3,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,4-3,Argentina,70,0.3,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,3-3,Switzerland,51,0.2,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,5-2,Argentina,48,0.2,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,3-4,Switzerland,46,0.2,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,6-1,Argentina,29,0.1,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,1-5,Switzerland,28,0.1,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,6-0,Argentina,28,0.1,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,5-3,Argentina,26,0.1,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,0-5,Switzerland,25,0.1,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,2-5,Switzerland,18,0.1,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,6-2,Argentina,16,0.1,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,3-5,Switzerland,11,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,4-4,Argentina,8,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,0-6,Switzerland,6,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,5-4,Argentina,6,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,6-3,Argentina,6,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,1-6,Switzerland,4,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,4-4,Switzerland,4,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,7-2,Argentina,4,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,2-6,Switzerland,3,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,4-6,Switzerland,3,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,7-0,Argentina,3,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,4-5,Switzerland,2,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,7-1,Argentina,2,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,8-1,Argentina,2,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,0-7,Switzerland,1,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,1-7,Switzerland,1,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,2-7,Switzerland,1,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,3-6,Switzerland,1,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,5-5,Argentina,1,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,6-5,Argentina,1,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,7-3,Argentina,1,0.0,25000,100.0,25000,20260605
last_16,M55,Argentina,Switzerland,8-0,Argentina,1,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,1-0,Belgium,2729,10.9,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,0-1,United States,2652,10.6,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,2-1,Belgium,2049,8.2,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,1-2,United States,1889,7.6,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,2-0,Belgium,1684,6.7,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,1-1,Belgium,1652,6.6,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,0-2,United States,1594,6.4,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,1-1,United States,1555,6.2,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,0-0,Belgium,1150,4.6,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,0-0,United States,1101,4.4,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,1-3,United States,793,3.2,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,3-1,Belgium,790,3.2,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,3-0,Belgium,658,2.6,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,2-2,Belgium,653,2.6,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,0-3,United States,616,2.5,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,2-2,United States,587,2.3,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,3-2,Belgium,500,2.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,2-3,United States,457,1.8,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,4-1,Belgium,259,1.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,4-0,Belgium,236,0.9,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,1-4,United States,220,0.9,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,0-4,United States,196,0.8,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,2-4,United States,141,0.6,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,4-2,Belgium,131,0.5,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,3-3,Belgium,107,0.4,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,3-3,United States,101,0.4,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,0-5,United States,59,0.2,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,4-3,Belgium,59,0.2,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,3-4,United States,55,0.2,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,5-1,Belgium,55,0.2,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,1-5,United States,49,0.2,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,2-5,United States,36,0.1,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,5-0,Belgium,36,0.1,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,5-2,Belgium,31,0.1,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,6-0,Belgium,16,0.1,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,1-6,United States,14,0.1,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,5-3,Belgium,12,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,6-1,Belgium,12,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,4-4,Belgium,11,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,3-5,United States,8,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,0-6,United States,7,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,2-6,United States,7,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,4-4,United States,7,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,4-5,United States,6,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,6-2,Belgium,6,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,5-4,Belgium,3,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,7-1,Belgium,3,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,6-3,Belgium,2,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,1-7,United States,1,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,2-7,United States,1,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,3-7,United States,1,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,6-5,Belgium,1,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,7-0,Belgium,1,0.0,25000,100.0,25000,20260605
last_16,M56,Belgium,United States,8-2,Belgium,1,0.0,25000,100.0,25000,20260605
last_4,M61,Brazil,Algeria,2-0,Brazil,166,20.4,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,1-0,Brazil,126,15.5,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,3-0,Brazil,118,14.5,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,0-0,Brazil,70,8.6,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,2-1,Brazil,62,7.6,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,4-0,Brazil,54,6.6,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,1-1,Brazil,48,5.9,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,0-1,Algeria,36,4.4,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,3-1,Brazil,30,3.7,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,5-0,Brazil,22,2.7,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,4-1,Brazil,17,2.1,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,1-2,Algeria,16,2.0,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,2-2,Brazil,13,1.6,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,3-2,Brazil,10,1.2,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,6-0,Brazil,8,1.0,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,4-2,Brazil,4,0.5,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,0-2,Algeria,3,0.4,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,1-3,Algeria,2,0.2,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,5-1,Brazil,2,0.2,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,0-0,Algeria,1,0.1,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,0-3,Algeria,1,0.1,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,1-1,Algeria,1,0.1,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,2-3,Algeria,1,0.1,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,3-4,Algeria,1,0.1,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,6-1,Brazil,1,0.1,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,6-2,Brazil,1,0.1,815,3.3,25000,20260605
last_4,M61,Brazil,Algeria,7-1,Brazil,1,0.1,815,3.3,25000,20260605
last_4,M61,Brazil,France,1-0,Brazil,723,15.1,4799,19.2,25000,20260605
last_4,M61,Brazil,France,2-0,Brazil,652,13.6,4799,19.2,25000,20260605
last_4,M61,Brazil,France,1-1,Brazil,456,9.5,4799,19.2,25000,20260605
last_4,M61,Brazil,France,2-1,Brazil,410,8.5,4799,19.2,25000,20260605
last_4,M61,Brazil,France,0-0,Brazil,386,8.0,4799,19.2,25000,20260605
last_4,M61,Brazil,France,3-0,Brazil,376,7.8,4799,19.2,25000,20260605
last_4,M61,Brazil,France,0-1,France,298,6.2,4799,19.2,25000,20260605
last_4,M61,Brazil,France,3-1,Brazil,273,5.7,4799,19.2,25000,20260605
last_4,M61,Brazil,France,4-0,Brazil,166,3.5,4799,19.2,25000,20260605
last_4,M61,Brazil,France,1-2,France,162,3.4,4799,19.2,25000,20260605
last_4,M61,Brazil,France,2-2,Brazil,130,2.7,4799,19.2,25000,20260605
last_4,M61,Brazil,France,4-1,Brazil,125,2.6,4799,19.2,25000,20260605
last_4,M61,Brazil,France,0-2,France,93,1.9,4799,19.2,25000,20260605
last_4,M61,Brazil,France,3-2,Brazil,91,1.9,4799,19.2,25000,20260605
last_4,M61,Brazil,France,1-1,France,50,1.0,4799,19.2,25000,20260605
last_4,M61,Brazil,France,5-0,Brazil,45,0.9,4799,19.2,25000,20260605
last_4,M61,Brazil,France,5-1,Brazil,45,0.9,4799,19.2,25000,20260605
last_4,M61,Brazil,France,0-0,France,44,0.9,4799,19.2,25000,20260605
last_4,M61,Brazil,France,1-3,France,44,0.9,4799,19.2,25000,20260605
last_4,M61,Brazil,France,4-2,Brazil,38,0.8,4799,19.2,25000,20260605
last_4,M61,Brazil,France,2-3,France,33,0.7,4799,19.2,25000,20260605
last_4,M61,Brazil,France,3-3,Brazil,21,0.4,4799,19.2,25000,20260605
last_4,M61,Brazil,France,0-3,France,18,0.4,4799,19.2,25000,20260605
last_4,M61,Brazil,France,6-0,Brazil,17,0.4,4799,19.2,25000,20260605
last_4,M61,Brazil,France,4-3,Brazil,16,0.3,4799,19.2,25000,20260605
last_4,M61,Brazil,France,5-2,Brazil,13,0.3,4799,19.2,25000,20260605
last_4,M61,Brazil,France,0-4,France,10,0.2,4799,19.2,25000,20260605
last_4,M61,Brazil,France,1-4,France,9,0.2,4799,19.2,25000,20260605
last_4,M61,Brazil,France,2-2,France,9,0.2,4799,19.2,25000,20260605
last_4,M61,Brazil,France,2-4,France,6,0.1,4799,19.2,25000,20260605
last_4,M61,Brazil,France,3-4,France,6,0.1,4799,19.2,25000,20260605
last_4,M61,Brazil,France,7-0,Brazil,6,0.1,4799,19.2,25000,20260605
last_4,M61,Brazil,France,5-3,Brazil,5,0.1,4799,19.2,25000,20260605
last_4,M61,Brazil,France,6-1,Brazil,5,0.1,4799,19.2,25000,20260605
last_4,M61,Brazil,France,3-3,France,4,0.1,4799,19.2,25000,20260605
last_4,M61,Brazil,France,6-2,Brazil,4,0.1,4799,19.2,25000,20260605
last_4,M61,Brazil,France,1-5,France,2,0.0,4799,19.2,25000,20260605
last_4,M61,Brazil,France,2-5,France,1,0.0,4799,19.2,25000,20260605
last_4,M61,Brazil,France,2-7,France,1,0.0,4799,19.2,25000,20260605
last_4,M61,Brazil,France,4-4,Brazil,1,0.0,4799,19.2,25000,20260605
last_4,M61,Brazil,France,6-3,Brazil,1,0.0,4799,19.2,25000,20260605
last_4,M61,Brazil,France,7-1,Brazil,1,0.0,4799,19.2,25000,20260605
last_4,M61,Brazil,France,7-2,Brazil,1,0.0,4799,19.2,25000,20260605
last_4,M61,Brazil,France,8-0,Brazil,1,0.0,4799,19.2,25000,20260605
last_4,M61,Brazil,France,8-1,Brazil,1,0.0,4799,19.2,25000,20260605
last_4,M61,Brazil,Germany,1-0,Brazil,1358,13.2,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,2-0,Brazil,959,9.3,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,2-1,Brazil,957,9.3,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,1-1,Brazil,942,9.1,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,0-1,Germany,918,8.9,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,0-0,Brazil,717,7.0,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,1-2,Germany,605,5.9,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,3-0,Brazil,513,5.0,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,3-1,Brazil,446,4.3,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,0-2,Germany,367,3.6,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,2-2,Brazil,339,3.3,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,1-1,Germany,310,3.0,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,0-0,Germany,257,2.5,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,4-1,Brazil,199,1.9,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,1-3,Germany,187,1.8,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,3-2,Brazil,183,1.8,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,4-0,Brazil,155,1.5,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,2-3,Germany,123,1.2,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,2-2,Germany,116,1.1,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,0-3,Germany,115,1.1,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,4-2,Brazil,93,0.9,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,5-0,Brazil,55,0.5,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,3-3,Brazil,54,0.5,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,5-1,Brazil,48,0.5,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,1-4,Germany,47,0.5,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,0-4,Germany,39,0.4,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,4-3,Brazil,31,0.3,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,5-2,Brazil,26,0.3,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,2-4,Germany,25,0.2,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,3-3,Germany,22,0.2,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,3-4,Germany,16,0.2,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,6-0,Brazil,13,0.1,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,6-1,Brazil,10,0.1,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,7-1,Brazil,8,0.1,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,1-5,Germany,7,0.1,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,5-4,Brazil,7,0.1,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,2-5,Germany,6,0.1,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,4-4,Brazil,5,0.0,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,5-3,Brazil,5,0.0,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,0-5,Germany,4,0.0,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,6-2,Brazil,4,0.0,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,3-5,Germany,3,0.0,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,6-3,Brazil,2,0.0,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,6-4,Brazil,2,0.0,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,2-6,Germany,1,0.0,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,4-5,Germany,1,0.0,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,7-0,Brazil,1,0.0,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,7-2,Brazil,1,0.0,10303,41.2,25000,20260605
last_4,M61,Brazil,Germany,7-3,Brazil,1,0.0,10303,41.2,25000,20260605
last_4,M61,Brazil,Nigeria,1-0,Brazil,221,17.3,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,2-0,Brazil,205,16.1,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,3-0,Brazil,123,9.6,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,2-1,Brazil,115,9.0,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,0-0,Brazil,99,7.8,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,4-0,Brazil,92,7.2,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,1-1,Brazil,79,6.2,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,3-1,Brazil,76,6.0,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,0-1,Nigeria,57,4.5,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,4-1,Brazil,38,3.0,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,1-2,Nigeria,30,2.4,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,5-0,Brazil,25,2.0,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,5-1,Brazil,19,1.5,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,2-2,Brazil,18,1.4,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,3-2,Brazil,12,0.9,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,0-0,Nigeria,8,0.6,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,1-3,Nigeria,8,0.6,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,0-2,Nigeria,7,0.5,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,4-2,Brazil,7,0.5,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,6-0,Brazil,7,0.5,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,1-1,Nigeria,5,0.4,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,5-2,Brazil,5,0.4,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,6-1,Brazil,5,0.4,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,7-0,Brazil,5,0.4,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,2-3,Nigeria,2,0.2,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,1-4,Nigeria,1,0.1,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,2-4,Nigeria,1,0.1,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,3-3,Brazil,1,0.1,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,4-3,Brazil,1,0.1,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,5-3,Brazil,1,0.1,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,6-2,Brazil,1,0.1,1275,5.1,25000,20260605
last_4,M61,Brazil,Nigeria,8-1,Brazil,1,0.1,1275,5.1,25000,20260605
last_4,M61,Chile,Algeria,2-0,Chile,17,17.3,98,0.4,25000,20260605
last_4,M61,Chile,Algeria,1-0,Chile,12,12.2,98,0.4,25000,20260605
last_4,M61,Chile,Algeria,1-1,Chile,10,10.2,98,0.4,25000,20260605
last_4,M61,Chile,Algeria,0-1,Algeria,9,9.2,98,0.4,25000,20260605
last_4,M61,Chile,Algeria,0-2,Algeria,7,7.1,98,0.4,25000,20260605
last_4,M61,Chile,Algeria,2-2,Chile,6,6.1,98,0.4,25000,20260605
last_4,M61,Chile,Algeria,3-1,Chile,6,6.1,98,0.4,25000,20260605
last_4,M61,Chile,Algeria,2-1,Chile,5,5.1,98,0.4,25000,20260605
last_4,M61,Chile,Algeria,0-0,Chile,4,4.1,98,0.4,25000,20260605
last_4,M61,Chile,Algeria,1-1,Algeria,4,4.1,98,0.4,25000,20260605
last_4,M61,Chile,Algeria,3-0,Chile,4,4.1,98,0.4,25000,20260605
last_4,M61,Chile,Algeria,1-2,Algeria,2,2.0,98,0.4,25000,20260605
